title  Photometry data for APASS_J085815.7-430955 from search centered on 134.5651678 -43.16525496 using the apass calibration catalog
Median of Right Ascension  134.56543, rms   0.00273
Median of Declination      -43.16530, rms   0.00141
Median of magcal_magdep        12.70, rms      0.31
Median of magcal_local_rms      0.16, rms      0.26
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2431883.461434	1946.169757	12.74	 0.16	14.32	134.56535	-43.16519	-44.8	0.128	am25313	10	67108864	1349388291	541627	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2431885.314670	1946.174835	 0.00	 0.00	10.69	  0.00000	  0.00000	  0.0	0.000	bi02480	10	0	0	0	2048	-1.000000			11
2431885.396404	1946.175059	12.69	 0.14	12.83	134.56651	-43.16592	-83.3	0.667	am25320	10	67117056	1349388291	108390	4352	0.000700	13,26	0,1,11,17,18,19,21,22,28,30	8,12
2431886.253428	1946.177407	12.75	 0.26	13.37	134.56740	-43.16589	 35.6	0.342	bi02490	9	67108864	1349386243	426682	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431886.282853	1946.177487	 0.00	 0.00	13.38	  0.00000	  0.00000	  0.0	0.000	bi02491	9	0	0	0	2048	-1.000000			11
2431886.300867	1946.177537	12.88	 0.15	15.30	134.56599	-43.16490	 65.7	0.265	ax04438	10	67108864	1349386243	382300	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431887.249650	1946.180136	 0.00	 0.00	12.47	  0.00000	  0.00000	  0.0	0.000	bi02502	10	0	0	0	2048	-1.000000			11
2431887.252767	1946.180145	12.59	 0.08	14.58	134.56503	-43.16543	-50.4	0.574	b71472	10	33554432	1349386240	93123	640	0.000700	25	17,18,19,21,22,28,30	7,9
2431887.282200	1946.180225	 0.00	 0.00	12.91	  0.00000	  0.00000	  0.0	0.000	bi02503	9	0	0	0	2048	-1.000000			11
2431887.301592	1946.180278	13.04	 0.23	15.42	134.56588	-43.16477	-66.6	0.235	ax04440	9	67108864	1349388291	414764	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2431887.314750	1946.180314	 0.00	 0.00	12.41	  0.00000	  0.00000	  0.0	0.000	bi02504	10	0	0	0	2048	-1.000000			11
2431904.354632	1946.226999	12.69	 0.09	14.19	134.56549	-43.16577	-19.0	0.527	rb14288	10	16384	1349451776	369921	384	0.000700	14	16,17,18,19,21,22,28,30	7,8
2431905.376117	1946.229798	12.75	 0.11	13.63	134.56731	-43.16530	-86.5	0.472	am25349	10	67108864	1349386243	84730	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431905.433545	1946.229955	 0.00	 0.00	10.58	  0.00000	  0.00000	  0.0	0.000	bi02524	10	0	0	0	2048	-1.000000			11
2431907.375105	1946.235274	 0.00	 0.00	13.17	  0.00000	  0.00000	  0.0	0.000	bi02533	9	0	0	0	2048	-1.000000			11
2431907.409039	1946.235367	 0.00	 0.00	12.59	  0.00000	  0.00000	  0.0	0.000	bi02534	10	0	0	0	2048	-1.000000			11
2431908.306582	1946.237826	 0.00	 0.00	12.57	  0.00000	  0.00000	  0.0	0.000	bi02542	9	0	0	0	2048	-1.000000			11
2431908.340517	1946.237919	 0.00	 0.00	13.71	  0.00000	  0.00000	  0.0	0.000	bi02543	10	0	0	0	2048	-1.000000			11
2431908.377198	1946.238020	12.61	 0.26	17.38	134.56520	-43.16530	-71.8	0.130	b71514	10	0	1349452800	349770	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2431908.408387	1946.238105	 0.00	 0.00	13.97	  0.00000	  0.00000	  0.0	0.000	bi02545	10	0	0	0	2048	-1.000000			11
2431911.234677	1946.245848	 0.00	 0.00	12.99	  0.00000	  0.00000	  0.0	0.000	bi02558	10	0	0	0	2048	-1.000000			11
2431918.226645	1946.265005	 0.00	 0.00	10.56	  0.00000	  0.00000	  0.0	0.000	bi02570	10	0	0	0	2048	-1.000000			11
2431922.348219	1946.276296	12.74	 0.28	13.47	134.56555	-43.16428	-70.6	0.177	am25405	10	64	1349451776	464435	384	0.000700	6	16,17,18,19,21,22,28,30	7,8
2431935.246020	1946.311633	 0.00	 0.00	10.91	  0.00000	  0.00000	  0.0	0.000	bi02595	10	0	0	0	2048	-1.000000			11
2431935.408769	1946.312079	 0.00	 0.00	12.37	  0.00000	  0.00000	  0.0	0.000	bi02600	9	0	0	0	2048	-1.000000			11
2431936.215587	1946.314289	 0.00	 0.00	12.45	  0.00000	  0.00000	  0.0	0.000	bi02607	9	0	0	0	2048	-1.000000			11
2431936.249522	1946.314382	 0.00	 0.00	12.98	  0.00000	  0.00000	  0.0	0.000	bi02608	10	0	0	0	2048	-1.000000			11
2431936.317391	1946.314568	 0.00	 0.00	10.90	  0.00000	  0.00000	  0.0	0.000	bi02610	10	0	0	0	2048	-1.000000			11
2431936.319110	1946.314573	13.48	 0.07	14.36	134.57002	-43.16930	-25.6	0.396	b71587	10	109051904	1349386243	83365	640	0.000700	23,25,26	0,1,17,18,19,21,22,28,30	7,9
2431936.351326	1946.314661	 0.00	 0.00	12.35	  0.00000	  0.00000	  0.0	0.000	bi02611	9	0	0	0	2048	-1.000000			11
2431936.385262	1946.314754	 0.00	 0.00	12.13	  0.00000	  0.00000	  0.0	0.000	bi02612	9	0	0	0	2048	-1.000000			11
2431937.280380	1946.317207	 0.00	 0.00	13.67	  0.00000	  0.00000	  0.0	0.000	bi02620	10	0	0	0	2048	-1.000000			11
2431937.312583	1946.317295	 0.00	 0.00	13.67	  0.00000	  0.00000	  0.0	0.000	bi02621	10	0	0	0	2048	-1.000000			11
2431937.345826	1946.317386	 0.00	 0.00	10.67	  0.00000	  0.00000	  0.0	0.000	bi02622	8	0	0	0	2048	-1.000000			11
2431939.292429	1946.322719	12.99	 0.37	13.14	134.56213	-43.16822	-62.6	0.377	am25438	9	8396800	1349388291	750995	256	0.000700	13,23	0,1,11,17,18,19,21,22,28,30	8
2431943.318021	1946.333748	12.45	 0.12	13.98	134.57173	-43.16270	-80.8	0.425	rb14367	10	109068352	1349386243	7185	384	0.000700	6,14,23,25,26	0,1,17,18,19,21,22,28,30	7,8
2431944.351252	1946.336579	12.83	 0.11	13.49	134.56512	-43.16513	  0.5	0.098	am25451	9	0	1349451779	496747	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431967.204354	1946.399190	 0.00	 0.00	11.84	  0.00000	  0.00000	  0.0	0.000	bi02674	10	0	0	0	2048	-1.000000			11
2431967.219390	1946.399231	12.66	 0.10	14.84	134.56556	-43.16524	 12.2	0.221	am25485	9	0	1349451779	474316	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431968.203701	1946.401928	 0.00	 0.00	13.05	  0.00000	  0.00000	  0.0	0.000	bi02684	10	0	0	0	2048	-1.000000			11
2431974.217906	1946.418405	12.64	 0.17	13.95	134.56547	-43.16455	 60.6	0.139	am25513	10	67108864	1349388291	117936	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2431974.281617	1946.418580	12.73	 0.10	13.10	134.56488	-43.16591	-63.8	0.363	am25514	10	8192	1349386243	165321	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2431975.217892	1946.421145	12.66	 0.13	14.67	134.56748	-43.16479	 64.2	0.370	am25520	10	67108864	1349388291	448571	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2431990.205267	1946.462206	 0.00	 0.00	12.72	  0.00000	  0.00000	  0.0	0.000	bi02768	9	0	0	0	2048	-1.000000			11
2431990.237817	1946.462295	 0.00	 0.00	11.79	  0.00000	  0.00000	  0.0	0.000	bi02769	10	0	0	0	2048	-1.000000			11
2431993.219053	1946.470463	12.80	 0.31	12.80	134.56682	-43.16777	-86.0	0.583	am25567	8	75505664	1349386243	668944	384	0.000700	13,23,26	0,1,17,18,19,21,22,28,30	7,8
2431998.206278	1946.484127	 0.00	 0.00	12.79	  0.00000	  0.00000	  0.0	0.000	bi02784	10	0	0	0	2048	-1.000000			11
2432000.221940	1946.489649	 0.00	 0.00	13.12	  0.00000	  0.00000	  0.0	0.000	am25595	9	0	0	0	2048	-1.000000			11
2432098.605699	1946.759194	 0.00	 0.00	11.55	  0.00000	  0.00000	  0.0	0.000	bi03240	10	0	0	0	2048	-1.000000			11
2432125.561591	1946.833045	12.74	 0.12	14.05	134.56553	-43.16562	 67.1	0.512	b72316	10	0	1349451779	61530	640	0.000700		0,1,16,17,18,19,21,22,28,30	7,9
2432125.561591	1946.833045	12.59	 0.22	13.41	134.56263	-43.16480	 42.8	0.255	bi03285	10	67108864	1349388291	310913	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2432125.570941	1946.833071	12.47	 0.10	14.64	134.56605	-43.16493	 45.0	0.157	am25973	10	0	1349453827	416178	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2432128.535560	1946.841193	 0.00	 0.00	13.00	  0.00000	  0.00000	  0.0	0.000	bi03289	10	0	0	0	2048	-1.000000			11
2432128.567398	1946.841281	12.61	 0.21	17.17	134.56531	-43.16517	-78.6	0.202	b72324	9	0	1349452800	312739	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2432129.567142	1946.844020	12.45	 0.21	12.79	134.56410	-43.16600	-17.0	0.478	rb14826	10	24576	1349386240	284170	384	0.000700	13,14	17,18,19,21,22,28,30	7,8
2432129.567835	1946.844021	12.76	 0.23	13.36	134.56632	-43.16603	-86.0	0.557	am25977	10	0	1349451779	104160	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2432157.543445	1946.920667	12.75	 0.15	16.25	134.56513	-43.16491	 19.4	0.013	rb14841	10	0	1349453824	367938	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432157.574110	1946.920751	 0.00	 0.00	11.64	  0.00000	  0.00000	  0.0	0.000	bi03313	9	0	0	0	2048	-1.000000			11
2432160.564881	1946.928945	 0.00	 0.00	13.75	  0.00000	  0.00000	  0.0	0.000	am26002	9	0	0	0	2048	-1.000000			11
2432175.381604	1946.969539	 0.00	 0.00	13.13	  0.00000	  0.00000	  0.0	0.000	bi03316	10	0	0	0	2048	-1.000000			11
2432185.349451	1946.996848	 0.00	 0.00	10.93	  0.00000	  0.00000	  0.0	0.000	bi03326	10	0	0	0	2048	-1.000000			11
2432189.552606	1947.008363	12.75	 0.15	13.64	134.56557	-43.16583	-84.8	0.230	am26018	10	67108864	1349386243	92286	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2432207.310157	1947.057014	 0.00	 0.00	13.11	  0.00000	  0.00000	  0.0	0.000	bi03336	10	0	0	0	2048	-1.000000			11
2432207.343400	1947.057105	 0.00	 0.00	13.24	  0.00000	  0.00000	  0.0	0.000	bi03337	9	0	0	0	2048	-1.000000			11
2432210.309931	1947.065233	 0.00	 0.00	11.65	  0.00000	  0.00000	  0.0	0.000	bi03341	10	0	0	0	2048	-1.000000			11
2432214.535825	1947.076810	11.73	 0.27	11.95	134.56425	-43.16391	 20.7	0.606	b72423	9	310386816	1349126146	123128	4609	0.000700	7,13,23,25,28	1,11,17,19,21,22,28,30	0,9,12
2432228.339647	1947.114629	12.45	 0.23	12.91	134.56650	-43.16388	-32.7	0.090	bi03344	9	67117056	1349386243	290277	384	0.000700	13,26	0,1,17,18,19,21,22,28,30	7,8
2432228.341119	1947.114633	 0.00	 0.00	12.55	  0.00000	  0.00000	  0.0	0.000	am26044	9	0	0	0	2048	-1.000000			11
2432229.369899	1947.117452	 0.00	 0.00	12.22	  0.00000	  0.00000	  0.0	0.000	bi03349	10	0	0	0	2048	-1.000000			11
2432230.305532	1947.120015	 0.00	 0.00	13.37	  0.00000	  0.00000	  0.0	0.000	bi03351	10	0	0	0	2048	-1.000000			11
2432230.338774	1947.120106	 0.00	 0.00	13.06	  0.00000	  0.00000	  0.0	0.000	bi03352	10	0	0	0	2048	-1.000000			11
2432230.372016	1947.120197	 0.00	 0.00	12.21	  0.00000	  0.00000	  0.0	0.000	bi03353	10	0	0	0	2048	-1.000000			11
2432233.270331	1947.128138	 0.00	 0.00	12.47	  0.00000	  0.00000	  0.0	0.000	bi03355	9	0	0	0	2048	-1.000000			11
2432233.303574	1947.128229	 0.00	 0.00	10.86	  0.00000	  0.00000	  0.0	0.000	bi03356	8	0	0	0	2048	-1.000000			11
2432233.336816	1947.128320	 0.00	 0.00	12.65	  0.00000	  0.00000	  0.0	0.000	bi03357	10	0	0	0	2048	-1.000000			11
2432236.256253	1947.136319	 0.00	 0.00	11.86	  0.00000	  0.00000	  0.0	0.000	bi03358	10	0	0	0	2048	-1.000000			11
2432241.261646	1947.150032	 0.00	 0.00	12.83	  0.00000	  0.00000	  0.0	0.000	bi03361	9	0	0	0	2048	-1.000000			11
2432241.275152	1947.150069	 0.00	 0.00	13.30	  0.00000	  0.00000	  0.0	0.000	am26058	10	0	0	0	2048	-1.000000			11
2432241.294889	1947.150123	 0.00	 0.00	11.95	  0.00000	  0.00000	  0.0	0.000	bi03362	10	0	0	0	2048	-1.000000			11
2432241.339558	1947.150245	 0.00	 0.00	12.75	  0.00000	  0.00000	  0.0	0.000	am26059	10	0	0	0	2048	-1.000000			11
2432262.260976	1947.207564	12.58	 0.09	13.49	134.56632	-43.16607	-85.2	0.453	am26065	10	0	1349453827	89468	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2432262.262014	1947.207567	12.52	 0.18	12.97	134.56398	-43.16577	-14.3	0.528	rb14913	10	33579072	1349386240	349695	384	0.000700	6,13,14,25	17,18,19,21,22,28,30	7,8
2432263.339947	1947.210520	12.08	 1.00	12.32	134.56440	-43.16279	-43.0	0.308	b72471	10	310435968	1080688643	284540	657	0.000700	7,13,14,15,23,25,28	0,1,17,19,21,22,30	0,4,7,9
2432263.356568	1947.210566	12.09	 1.50	12.36	134.56215	-43.16598	 84.8	0.031	b72473	10	377501824	1349124099	297685	657	0.000700	7,11,12,13,23,25,26,28	0,1,17,19,21,22,28,30	0,4,7,9
2432263.373189	1947.210611	13.04	 0.43	13.23	134.56261	-43.16445	 38.8	0.584	b72475	10	75505792	1349386243	277216	657	0.000700	7,13,23,26	0,1,17,18,19,21,22,28,30	0,4,7,9
2432264.408183	1947.213447	12.62	 0.10	14.33	134.56531	-43.16545	 11.8	0.294	rb14936	9	0	1349453824	278313	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432269.279813	1947.226794	12.35	 0.45	12.48	134.57252	-43.16413	-75.9	0.301	bi03379	9	67117056	1349386243	327179	384	0.000700	13,26	0,1,17,18,19,21,22,28,30	7,8
2432271.252490	1947.232199	12.67	 0.08	14.36	134.56539	-43.16531	 22.0	0.357	rb14953	9	16448	1349451779	374819	384	0.000700	6,14	0,1,16,17,18,19,21,22,28,30	7,8
2432271.289886	1947.232301	12.73	 0.09	15.02	134.56550	-43.16553	 48.1	0.150	rb14954	9	0	1349453824	392716	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432271.301660	1947.232333	12.62	 0.11	14.45	134.56518	-43.16532	 71.9	0.320	rb14955	10	0	1349453824	442848	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432271.322399	1947.232390	 0.00	 0.00	12.33	  0.00000	  0.00000	  0.0	0.000	rb14957	9	0	0	0	2048	-1.000000			11
2432286.260243	1947.273316	12.48	 0.10	13.99	134.56522	-43.16568	 75.5	0.474	rb14973	10	0	1349451778	430052	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
2432286.283790	1947.273380	12.71	 0.48	12.95	134.56692	-43.16508	 37.2	0.516	rb14975	9	8192	1349388290	568511	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
2432286.289061	1947.273395	 0.00	 0.00	12.69	  0.00000	  0.00000	  0.0	0.000	bi03401	10	0	0	0	2048	-1.000000			11
2432286.295563	1947.273413	12.63	 0.13	14.83	134.56495	-43.16504	 -9.2	0.188	rb14976	9	0	1349451776	321676	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432286.303526	1947.273434	12.72	 0.12	15.02	134.56416	-43.16506	-67.8	0.233	am26088	10	0	1349453827	389471	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2432286.322303	1947.273486	 0.00	 0.00	11.54	  0.00000	  0.00000	  0.0	0.000	bi03402	10	0	0	0	2048	-1.000000			11
2432287.221924	1947.275950	 0.00	 0.00	12.00	  0.00000	  0.00000	  0.0	0.000	bi03403	10	0	0	0	2048	-1.000000			11
2432287.245704	1947.276016	12.74	 0.12	14.42	134.56551	-43.16562	 25.4	0.454	rb14979	10	0	1349451776	306383	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432287.257476	1947.276048	12.57	 0.10	14.01	134.56507	-43.16551	 75.9	0.306	rb14980	10	0	1349451776	431703	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432287.269249	1947.276080	12.56	 0.07	14.55	134.56548	-43.16501	 20.2	0.157	rb14981	9	0	1349451776	344377	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432287.281023	1947.276112	12.49	 0.28	13.11	134.56864	-43.16527	 69.1	0.410	rb14982	9	0	1349386240	656866	384	0.000700		17,18,19,21,22,28,30	7,8
2432290.219965	1947.284164	 0.00	 0.00	12.50	  0.00000	  0.00000	  0.0	0.000	bi03408	10	0	0	0	2048	-1.000000			11
2432290.237399	1947.284212	12.62	 0.09	14.93	134.56517	-43.16482	 -3.3	0.317	rb14986	10	0	1349453824	392105	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432290.249172	1947.284244	12.46	 0.17	12.75	134.56460	-43.16397	-36.4	0.287	rb14987	9	33562752	1349388288	564290	257	0.000700	7,13,25	11,17,18,19,21,22,28,30	0,8
2432290.260945	1947.284277	12.56	 0.14	15.03	134.56580	-43.16540	-77.7	0.315	rb14988	9	33554432	1349386240	421999	384	0.000700	25	17,18,19,21,22,28,30	7,8
2432290.270521	1947.284303	 0.00	 0.00	12.43	  0.00000	  0.00000	  0.0	0.000	rb14989	10	0	0	0	2048	-1.000000			11
2432290.284490	1947.284341	12.76	 0.14	14.91	134.56552	-43.16547	-22.4	0.106	rb14990	10	0	1349453824	411983	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432291.246403	1947.286976	12.64	 0.07	14.21	134.56579	-43.16515	 35.4	0.241	rb14998	9	0	1349451776	573992	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432291.258175	1947.287009	12.58	 0.13	14.97	134.56503	-43.16477	 13.7	0.259	rb14999	9	0	1349453824	444622	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432291.269948	1947.287041	12.52	 0.25	12.72	134.56607	-43.16592	 63.2	0.415	rb15000	10	8192	1349388289	713359	256	0.000700	13	0,11,17,18,19,21,22,28,30	8
2432291.297917	1947.287118	 0.00	 0.00	12.63	  0.00000	  0.00000	  0.0	0.000	am26101	8	0	0	0	2048	-1.000000			11
2432292.330889	1947.289948	12.76	 0.09	14.63	134.56485	-43.16559	 34.1	0.171	rb15012	10	0	1349451776	379278	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432293.319809	1947.292657	12.76	 0.24	17.12	134.56519	-43.16521	-60.0	0.105	b72543	10	0	1349452800	297249	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2432293.319809	1947.292657	12.55	 0.20	13.57	134.56542	-43.16469	 11.9	0.087	bi03437	10	67108864	1349388291	229619	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2432298.308716	1947.306325	12.68	 0.13	14.88	134.56537	-43.16511	 -1.7	0.182	rb15028	9	0	1349451776	315447	384	0.000700		16,17,18,19,21,22,28,30	7,8
2432299.313817	1947.309079	 0.00	 0.00	13.82	  0.00000	  0.00000	  0.0	0.000	bi03470	9	0	0	0	2048	-1.000000			11
2432299.324986	1947.309110	12.81	 0.14	16.26	134.56523	-43.16503	-22.6	0.068	rb15038	10	0	1349453824	372818	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432299.346021	1947.309167	 0.00	 0.00	11.64	  0.00000	  0.00000	  0.0	0.000	am26130	8	0	0	0	2048	-1.000000			11
2432299.348878	1947.309175	12.59	 0.30	12.61	134.57507	-43.16389	 79.2	0.367	bi03471	10	8192	1349388290	182379	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
2432300.316973	1947.311827	 0.00	 0.00	12.41	  0.00000	  0.00000	  0.0	0.000	am26132	8	0	0	0	2048	-1.000000			11
2432300.337750	1947.311884	 0.00	 0.00	12.46	  0.00000	  0.00000	  0.0	0.000	bi03474	9	0	0	0	2048	-1.000000			11
2432313.208414	1947.347146	 0.00	 0.00	10.87	  0.00000	  0.00000	  0.0	0.000	bi03487	10	0	0	0	2048	-1.000000			11
2432314.208454	1947.349886	 0.00	 0.00	11.72	  0.00000	  0.00000	  0.0	0.000	bi03488	10	0	0	0	2048	-1.000000			11
2432314.241696	1947.349977	 0.00	 0.00	12.83	  0.00000	  0.00000	  0.0	0.000	bi03489	9	0	0	0	2048	-1.000000			11
2432315.241043	1947.352715	 0.00	 0.00	13.90	  0.00000	  0.00000	  0.0	0.000	bi03491	10	0	0	0	2048	-1.000000			11
2432315.275341	1947.352809	12.76	 0.14	14.45	134.56520	-43.16548	-48.1	0.513	b72598	10	0	1349451777	73138	640	0.000700		0,16,17,18,19,21,22,28,30	7,9
2432315.287460	1947.352842	12.73	 0.17	14.35	134.56497	-43.16496	-55.6	0.253	am26145	9	0	1349451779	431884	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2432322.273872	1947.371983	 0.00	 0.00	13.33	  0.00000	  0.00000	  0.0	0.000	bi03529	10	0	0	0	2048	-1.000000			11
2432328.217351	1947.388267	12.75	 0.09	14.67	134.56518	-43.16514	 57.8	0.327	am26197	10	67108864	1349386243	321806	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2432328.281062	1947.388441	12.86	 0.19	14.87	134.56535	-43.16577	-24.3	0.154	am26198	10	0	1349451779	515737	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2432329.270660	1947.391152	11.80	 0.53	12.00	134.56630	-43.16199	 40.1	0.266	b72728	10	343941248	1349124099	441966	641	0.000700	7,13,23,26,28	0,1,17,19,21,22,28,30	0,7,9
2432348.217765	1947.443062	11.88	 0.67	12.26	134.56783	-43.16126	 24.8	0.415	b72802	10	276832384	1349124099	390615	641	0.000700	7,13,23,28	0,1,17,19,21,22,28,30	0,7,9
2432348.249972	1947.443151	 0.00	 0.00	11.43	  0.00000	  0.00000	  0.0	0.000	bi03667	10	0	0	0	2048	-1.000000			11
2432349.238182	1947.445858	12.02	 0.29	12.65	134.57617	-43.16268	 51.6	0.241	bi03681	10	8388608	1349453827	370467	256	0.000700	23	0,1,11,16,17,18,19,21,22,28,30	8
2432349.272174	1947.445951	 0.00	 0.00	11.95	  0.00000	  0.00000	  0.0	0.000	bi03682	10	0	0	0	2048	-1.000000			11
2432350.220619	1947.448550	 0.00	 0.00	12.80	  0.00000	  0.00000	  0.0	0.000	am26258	9	0	0	0	2048	-1.000000			11
2432350.238169	1947.448598	12.01	 0.30	12.61	134.57444	-43.16591	 43.6	0.455	bi03691	10	0	1349451778	312528	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
2432350.272214	1947.448691	 0.00	 0.00	11.65	  0.00000	  0.00000	  0.0	0.000	bi03692	10	0	0	0	2048	-1.000000			11
2432454.617081	1947.734567	 0.00	 0.00	11.59	  0.00000	  0.00000	  0.0	0.000	bi04009	10	0	0	0	2048	-1.000000			11
2432466.599553	1947.767396	 0.00	 0.00	12.56	  0.00000	  0.00000	  0.0	0.000	bi04031	10	0	0	0	2048	-1.000000			11
2432469.566429	1947.775524	 0.00	 0.00	12.56	  0.00000	  0.00000	  0.0	0.000	bi04050	10	0	0	0	2048	-1.000000			11
2432475.569093	1947.791970	 0.00	 0.00	12.68	  0.00000	  0.00000	  0.0	0.000	am26558	8	0	0	0	2048	-1.000000			11
2432478.585807	1947.800235	12.89	 0.13	14.34	134.56576	-43.16571	 63.8	0.279	am26566	9	0	1349453824	367536	256	0.000700		11,16,17,18,19,21,22,28,30	8
2432509.457668	1947.884816	12.57	 0.19	13.41	134.56520	-43.16491	-13.6	0.460	rb15420	10	16384	1349451779	358143	384	0.000700	14	0,1,16,17,18,19,21,22,28,30	7,8
2432529.548384	1947.939859	 0.00	 0.00	12.53	  0.00000	  0.00000	  0.0	0.000	am26607	8	0	0	0	2048	-1.000000			11
2432539.485067	1947.967082	 0.00	 0.00	12.73	  0.00000	  0.00000	  0.0	0.000	am26622	9	0	0	0	2048	-1.000000			11
2432570.440955	1948.051751	12.52	 0.25	15.26	134.56502	-43.16515	 72.0	0.079	mf36901	10	128	1349454848	49494	580	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,9
2432570.441976	1948.051754	 0.00	 0.00	13.04	  0.00000	  0.00000	  0.0	0.000	am26643	10	0	0	0	2048	-1.000000			11
2432579.370261	1948.076148	12.37	 0.15	12.56	134.56398	-43.16608	-18.4	0.556	rb15467	10	24640	1349386240	232302	384	0.000700	6,13,14	17,18,19,21,22,28,30	7,8
2432581.384592	1948.081652	12.55	 0.18	16.70	134.56516	-43.16506	 50.7	0.194	mf36910	10	0	1349454848	65616	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2432584.275281	1948.089550	 0.00	 0.00	12.48	  0.00000	  0.00000	  0.0	0.000	bi04070	9	0	0	0	2048	-1.000000			11
2432584.308524	1948.089641	 0.00	 0.00	11.48	  0.00000	  0.00000	  0.0	0.000	bi04071	10	0	0	0	2048	-1.000000			11
2432584.341766	1948.089732	 0.00	 0.00	13.36	  0.00000	  0.00000	  0.0	0.000	bi04072	10	0	0	0	2048	-1.000000			11
2432584.375008	1948.089822	 0.00	 0.00	13.31	  0.00000	  0.00000	  0.0	0.000	bi04073	10	0	0	0	2048	-1.000000			11
2432590.303914	1948.106022	 0.00	 0.00	14.27	  0.00000	  0.00000	  0.0	0.000	bi04075	10	0	0	0	2048	-1.000000			11
2432590.306889	1948.106030	12.93	 0.33	16.60	134.56543	-43.16532	-65.3	0.212	b73294	10	0	1349452800	321871	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2432590.337156	1948.106112	 0.00	 0.00	12.75	  0.00000	  0.00000	  0.0	0.000	bi04076	10	0	0	0	2048	-1.000000			11
2432590.403641	1948.106294	 0.00	 0.00	12.61	  0.00000	  0.00000	  0.0	0.000	bi04078	9	0	0	0	2048	-1.000000			11
2432591.284909	1948.108702	 0.00	 0.00	13.93	  0.00000	  0.00000	  0.0	0.000	am26656	10	0	0	0	2048	-1.000000			11
2432591.415332	1948.109058	12.80	 0.11	13.60	134.56536	-43.16591	-56.4	0.532	am26658	10	0	1349453825	99899	256	0.000700		0,11,16,17,18,19,21,22,28,30	8
2432591.462201	1948.109186	 0.00	 0.00	10.58	  0.00000	  0.00000	  0.0	0.000	bi04091	10	0	0	0	2048	-1.000000			11
2432592.420929	1948.111806	12.62	 0.53	13.49	134.56576	-43.16535	-30.9	0.181	rb15511	10	128	1349451776	156910	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
2432592.435578	1948.111846	 0.00	 0.00	12.05	  0.00000	  0.00000	  0.0	0.000	bi04097	10	0	0	0	2048	-1.000000			11
2432592.461895	1948.111918	 0.00	 0.00	11.94	  0.00000	  0.00000	  0.0	0.000	bi04098	10	0	0	0	2048	-1.000000			11
2432592.505075	1948.112036	12.91	 0.18	14.10	134.56421	-43.16768	 79.2	0.174	bi04099	9	67108864	1349388291	349314	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
